,first_name,last_name,price,above_100
2172,Bruce,James,252.8671606,True
2173,Glenn,Gonzales,271.2518694,True
2174,David,Johnson,172.7725532,True
2175,Regina,Hart,196.1554823,True
2176,Curtis,Morse,144.8326656,True
2177,Thomas,Castro,173.7195415,True
2178,Gabriella,Stevenson,172.0079702,True
2179,John,Hernandez,293.3120319,True
2180,Catherine,Frost,176.9383617,True
2181,Bridget,Ruiz,227.1332907,True
2182,Alicia,Bishop,249.7323096,True
2183,Kenneth,Love,149.7157154,True
2184,David,Williamson,263.8193372,True
2185,Alexandra,Richardson,257.1770217,True
2186,Jennifer,Scott,116.2429868,True
2187,John,Woodard,265.3233614,True
2188,Alexis,Hoover,198.6905883,True
2189,Billy,Gomez,82.32072325,False
2190,Paul,Johnson,201.1539047,True
2191,Richard,Rodriguez,226.2346459,True
2192,Amanda,Collins,141.0647422,True
2193,Amy,Baker,62.44663088,False
2194,Miranda,Horton,64.09570585,False
2195,Thomas,Mathis,9.298261203,False
2196,Sean,Wilson,205.4851191,True
2197,Lydia,Mcdowell,27.07741293,False
2198,Greg,Chung,276.5211078,True
2199,Heather,James,246.8692779,True
2200,Derek,Snow,154.8526171,True
2201,Devon,Mclaughlin,13.74107493,False
2202,Victor,Bradley,24.22191772,False
2203,Christopher,Barajas,67.9411708,False
2204,Robert,Anderson,295.9674383,True
2205,Bailey,Yu,144.8201116,True
2206,Isaac,Wagner,131.4380402,True
2207,Joanna,Harmon,163.4630103,True
2208,Daniel,Johnson,50.60852956,False
2209,Kelly,Johnson,130.4653626,True
2210,Danielle,Walsh,49.12156725,False
2211,Francisco,Price,275.7119122,True
2212,Christopher,Hubbard,254.4089929,True
2213,Douglas,Sexton,64.57183184,False
2214,Debbie,Kelly,129.9215561,True
2215,Valerie,Butler,159.1636935,True
2216,Jared,Cooper,147.1388506,True
2217,Krystal,Lewis,273.9784714,True
2218,Nicholas,Hunt,133.1339655,True
2219,Joyce,Rodriguez,239.0819217,True
2220,Victoria,Anderson,216.39194,True
2221,John,Johnson,255.9642521,True
2222,Donald,Todd,210.8300856,True
2223,Jimmy,Alexander,215.1739132,True
2224,Kristen,Payne,26.97890288,False
2225,Shelby,Scott,191.4753322,True
2226,Benjamin,Hill,138.0972891,True
2227,Stephen,Summers,94.98173205,False
2228,Natalie,Munoz,218.3537197,True
2229,Kevin,Soto,252.0701944,True
2230,Robert,Jones,276.8251524,True
2231,Stephanie,Hurst,282.1166135,True
2232,Joshua,Fields,122.1803572,True
2233,Bailey,Travis,152.0502515,True
2234,Shannon,Brown,65.73177064,False
2235,Karina,Cherry,33.82347806,False
2236,Angela,Fry,180.1574331,True
2237,Blake,Moore,42.88480363,False
2238,Nathan,Ramsey,68.13963898,False
2239,Anthony,Kennedy,78.9385639,False
2240,David,Davis,99.37194856,False
2241,Kellie,Craig,78.42490518,False
2242,Casey,Osborn,196.710828,True
2243,Jennifer,Mitchell,265.2315319,True
2244,Adam,Russell,170.2758239,True
2245,Robert,Hensley,268.5848247,True
2246,Kathleen,Quinn,57.67997932,False
2247,Elizabeth,Henderson,285.3907994,True
2248,Amanda,Johnson,227.4813164,True
2249,Jason,Ritter,168.1471088,True
2250,Tiffany,Dixon,115.5270635,True
2251,Samuel,Phelps,286.510027,True
2252,Thomas,Williams,105.7706269,True
2253,Ashley,Jordan,115.829394,True
2254,Paul,Phelps,123.6821551,True
2255,Martha,Haynes,10.63964315,False
2256,Andrew,Wong,146.1546217,True
2257,Matthew,Bailey,191.9164558,True
2258,Robert,Wood,65.0198886,False
2259,Rhonda,Shah,278.7606492,True
2260,Anthony,Hughes,166.9019784,True
2261,Charles,Moore,233.915957,True
2262,Maria,Johnson,94.7573142,False
2263,Cynthia,Johnson,214.1596957,True
2264,James,ke,165.3941717,True
2265,Gilbert,Aguirre,166.8481522,True
2266,Kimberly,Miller,168.5001132,True
2267,Curtis,Hess,241.5588254,True
2268,Scott,Miles,110.2324633,True
2269,Darryl,Anthony,23.43800891,False
2270,Kathryn,Jenkins,123.761135,True
2271,Kimberly,Shaw,152.0152137,True
2272,Emily,Cooper,183.6621916,True
2273,Jonathon,Watts,36.1803568,False
2274,Michael,Richard,236.2634454,True
2275,Sarah,Velasquez,28.37660657,False
2276,Douglas,Chambers,138.5623998,True
2277,Joshua,Clark,9.449454508,False
2278,Jane,Brown,33.50755481,False
2279,Joshua,Walters,60.9743692,False
2280,Katherine,Martinez,49.97906568,False
2281,Jeff,Jones,293.7497392,True
2282,Rebecca,Campbell,50.71712355,False
2283,Melissa,Rodriguez,287.6123733,True
2284,Casey,Long,220.7625776,True
2285,James,Davis,68.43693233,False
2286,Valerie,Barker,122.3309281,True
2287,Brandon,Brown,41.39097173,False
2288,Colin,Cordova,59.64367015,False
2289,Ronald,Diaz,117.9122274,True
2290,Meagan,Harris,218.7206597,True
2291,Kevin,Gallegos,10.89098593,False
2292,Ryan,Hopkins,143.7941873,True
2293,Ryan,Adams,255.6429591,True
2294,Donald,Powell,116.8365676,True
2295,John,Bell,66.06342092,False
2296,Kristopher,Soto,218.1585138,True
2297,Beth,Thompson,43.65972994,False
2299,Miguel,Solis,187.0231693,True
2300,Abigail,Carter,121.9209198,True
2301,Robin,Baker,139.6372489,True
2302,Tracy,Day,131.4096861,True
2303,Miguel,Davis,16.78518597,False
2304,Maurice,Lopez,202.2517475,True
2305,Patrick,Gray,141.0189182,True
2306,Chad,Robinson,194.2533336,True
2307,Kelly,Montoya,29.47209603,False
2308,Larry,Alvarez,195.5219052,True
2309,Crystal,Downs,37.13368402,False
2310,Michael,Mason,114.1323718,True
2311,Mary,Johnson,105.3526074,True
2312,Tiffany,Hampton,259.8094582,True
2313,Betty,Arroyo,42.32362693,False
2314,Diane,Davis,107.6090736,True
2315,Erica,Hendricks,125.8572291,True
2316,Daniel,Orozco,238.1883887,True
2317,Laurie,Rosales,244.0466826,True
2318,Jessica,Caldwell,99.67074155,False
2319,Tamara,Smith,210.550041,True
2320,Mary,Hooper,196.8997086,True
2321,Christine,Gill,216.8672765,True
2322,Maxwell,Hammond,2.435074444,False
2323,Amber,Ross,228.6136145,True
2324,Elizabeth,Meyer,40.22211539,False
2325,Anne,Gonzalez,273.9229359,True
2326,Shawn,Wall,296.3169273,True
2327,Ruth,Martin,133.4391705,True
2328,Elizabeth,Robinson,186.5942954,True
2329,Michelle,Walker,135.906829,True
2330,Erika,Lindsey,240.7117965,True
2331,Jessica,Gay,268.8333594,True
2332,John,Brewer,260.827551,True
2333,Emily,Smith,36.05932002,False
2334,Amanda,Carroll,132.9755362,True
2335,Elizabeth,Anthony,94.02411836,False
2336,Mary,Williams,18.48845977,False
2337,Michael,Valenzuela,88.55603302,False
2338,Erik,Bowers,232.514238,True
2339,Christopher,Kim,60.73458168,False
2340,Kenneth,Dunn,295.4651283,True
2341,Barbara,Hanson,22.53057039,False
2342,Angel,Perez,156.5801117,True
2343,Kevin,Sloan,202.8571922,True
2344,Christina,Hubbard,263.8505376,True
2345,Rodney,James,93.11705529,False
2346,Rachael,Sellers,245.6354656,True
2347,Kevin,Ballard,209.8644862,True
2348,Angela,Wagner,102.5404217,True
2349,Elizabeth,Crawford,108.5167212,True
2350,Michael,Allen,11.13481099,False
2351,Michael,Nelson,74.85362496,False
2352,Robert,Pena,208.7538237,True
2353,Amanda,Cooley,99.29881882,False
2354,Megan,Baker,99.66286392,False
2355,Mark,Perry,255.6207453,True
2356,Jamie,Schroeder,125.1016836,True
2357,Tammy,Jones,19.69963421,False
2358,Kristin,Palmer,198.5026916,True
2359,Francisco,Mccoy,203.958426,True
2360,Aaron,Parker,41.62584465,False
2361,Lindsey,George,277.7971975,True
2362,Karen,Gutierrez,41.06421612,False
2363,Tiffany,Greene,154.9721031,True
2364,Abigail,Johnson,275.4425387,True
2365,Mark,Elliott,170.0022159,True
2366,Crystal,Murphy,12.05928355,False
2367,Elizabeth,Fox,195.5125323,True
2368,Ralph,Michael,143.9789463,True
2369,Mike,Sawyer,182.849533,True
2370,Noah,Adams,314516326.0,True
2371,Peter,Mendez,142.5786237,True
2372,Alexandra,Parker,252.561718,True
2373,Logan,Patterson,76.25574654,False
2374,Ryan,Hernandez,252.6261314,True
2375,Karen,Armstrong,100.777687,True
2377,Robert,Velasquez,202.0678154,True
2378,Katie,Cabrera,42.20296655,False
2379,Norma,Gonzalez,131.665178,True
2380,Jennifer,Smith,65.7003123,False
2381,Melinda,Gonzalez,287.3279434,True
2382,David,Garcia,131.0828946,True
2383,Erin,Mccullough,145.7078012,True
2384,Erica,Chung,62.14687127,False
2386,Lori,Flores,112.8123725,True
2387,James,Smith,155.0395897,True
2388,Dorothy,Ramirez,212.4013442,True
2389,Cheryl,Scott,260.9164758,True
2390,Amy,Chan,128.2553391,True
2391,Nathaniel,Huerta,102.6908991,True
2392,Craig,Nguyen,248.5764073,True
2393,David,Maldonado,283.2227436,True
2394,Erin,Neal,286.4705395,True
2395,Kimberly,Stout,190.1878149,True
2396,Anthony,Garcia,157.2180711,True
2397,Dawn,Howard,143.7322829,True
2398,Julie,Bradford,51.75951067,False
2399,Daniel,Harris,225.4095816,True
2400,Kristin,Everett,194.7492047,True
2401,Erika,Smith,66.13681546,False
2402,Jason,Adams,174.0254513,True
2403,Billy,Landry,138.0305332,True
2404,Aaron,Stewart,30.83606291,False
2405,Stephanie,Gonzalez,141.8314019,True
2406,William,Carson,270.5633054,True
2407,Rachel,Bishop,296.6894706,True
2408,Christina,Hunter,114.421612,True
2409,Crystal,Crawford,39.35486976,False
2410,Barbara,Wright,211.8074602,True
2411,Nicole,Stewart,26.08806183,False
2412,David,Lee,273.5781117,True
2413,Morgan,Garcia,276.8925033,True
2414,Anthony,Jordan,167.767442,True
2415,Terri,Hurst,106.8080361,True
2416,Julie,Barrett,242.9884422,True
2417,Michael,Hodge,105.2009125,True
2418,Sarah,Alvarez,226.8993879,True
2419,Antonio,Santana,287.3738609,True
2420,Glen,Hughes,29.18857101,False
2421,Albert,Crawford,64.23005661,False
2422,Amy,Gonzalez,67.39559118,False
2423,Loretta,Tate,276.1691958,True
2424,Daniel,Thomas,209.0214278,True
2425,Anita,Goodman,284.6992909,True
2426,John,Murphy,60.32697495,False
2427,Donald,Fisher,134.6000615,True
2428,Samantha,Morris,18.80165846,False
2429,Melissa,Perkins,55.09655027,False
2430,Christine,Davis,168.8936813,True
2431,Angela,Roberts,109.212972,True
2432,Jasmin,Mosley,215.8646426,True
2433,Craig,Vasquez,60.53679214,False
2434,Daniel,Doyle,245.3047054,True
2435,Ann,Fisher,123.7943658,True
2436,Christopher,Harper,170.1405625,True
2437,Mason,Cook,7.670057794,False
2438,Katherine,Ramirez,255.5799957,True
2439,Shelby,Thomas,104.7604196,True
2440,Laura,Mejia,292.5129247,True
2441,Michael,Johnson,289.2034922,True
2442,Melissa,Harris,195.524008,True
2443,Rebekah,Myers,214.9939828,True
2444,Lee,King,216.101438,True
2445,Kimberly,Peterson,280.8717925,True
2446,Jacob,Martin,292.1886202,True
2447,Julia,Kelly,137.8643887,True
2448,Doris,Harmon,242.0622732,True
2449,April,Bell,284.8899939,True
2450,Jonathan,Nguyen,289.3880966,True
2451,Nina,Owens,149.8521215,True
2452,Stephanie,Carlson,278.279655,True
2454,Joseph,Kramer,17.7214649,False
2455,Brittany,Lopez,144.494641,True
2456,Steven,Johnson,61.88755057,False
2457,Maria,Perez,88.6995926,False
2458,Jesse,Ingram,170.2560755,True
2459,Jacob,Anderson,145.7545891,True
2460,Bryan,Barnett,254.4278625,True
2461,Alexandria,Williams,41.26569844,False
2462,Gerald,Noble,271.3002064,True
2463,David,Walker,6.895059001,False
2464,Andrea,Parker,60.35636067,False
2465,Tiffany,Morrison,41.47915637,False
2466,Ann,Frank,189.0212441,True
2467,Joshua,Contreras,228.0287435,True
2468,Andres,Rodriguez,235.5032297,True
2469,John,Nichols,270.9924798,True
2470,Terry,Stanley,290.0891327,True
2471,Justin Jr,Garrison,154.0733551,True
2472,Keith,Lopez,108.2314253,True
2473,Timothy,Alvarez,211.1998824,True
2474,Thomas,Lawson,82.87026418,False
2475,Donna,Austin,146.5690375,True
2476,Jeffrey,Cox,214.1692668,True
2477,Angela,Lucas,268.21751,True
2478,Benjamin,Howard,226.7937848,True
2479,Roger,Sampson,68.41887536,False
2480,Kim,Hughes,279.5048503,True
2481,Jacob,Atkins,60.25730139,False
2482,Aaron,Dennis,250.7664666,True
2483,Nicholas,Davis,21.80398996,False
2484,Amanda,Manning,158.5071747,True
2485,Gary,Bennett,238.2573491,True
2486,Christopher,Jordan,105.8369737,True
2487,Brian,Hicks,154.8260746,True
2488,Janet,Smith,52.78224957,False
2489,Christine,Hebert,134.3285664,True
2490,Jessica,Garcia,153.7082888,True
2491,William,Davidson,48.40281336,False
2492,Christina,Hinton,212.7755033,True
2493,Kristopher,Christian,199.7830863,True
2494,Gina,Moore,197.5075338,True
2495,Kevin,Perkins,113.3493981,True
2496,Kevin,Lopez,115.4157135,True
2497,Jesse,Green,151.0846949,True
2498,Jessica,Norman,224.6343609,True
2499,Jacqueline,Davis,198.2899139,True
2500,Amy,Solis,229.9574102,True
2501,Ryan,Garcia,109.5259734,True
2502,John,Richards,14.87514038,False
2503,Ashley,Perez,191.3750553,True
2504,Brian,Palmer,196.9574108,True
2505,Caroline,Franco,23.51194602,False
2506,Katelyn,Bullock,27.88986771,False
2507,Jon,Richardson,228.9881553,True
2508,Jodi,Barker,186.7901087,True
2509,Kimberly,Smith,249.6946237,True
2510,Katelyn,Powell,286.0913746,True
2511,Darlene,Campbell,152.9571051,True
2512,Richard,Bell,160.3781123,True
2513,Robert,Smith,62.70263171,False
2514,Joseph,Stewart,74.35668552,False
2515,Daniel,Lucero,102.0810613,True
2516,Ryan,Walters,114.4732265,True
2517,Michael,Odom,43.91591194,False
2518,Michelle,Butler,105.722563,True
2519,Cody,Robinson,154.9119405,True
2520,Michael,Pitts,53.42856145,False
2521,Tiffany,Hernandez,214.0604369,True
2522,Rebecca,Strickland,38.29467258,False
2523,Mark,Ramirez,241.9738555,True
2524,Sherry,Small,152.7660713,True
2525,Shelly,Williams,221.4245776,True
2526,Michelle,Keller,262.5278838,True
2527,Lisa,Roberts,115.7557645,True
2528,Melanie,Ross,74.70761463,False
2529,Mike,Murphy,265.9187873,True
2530,Glenn,Sanders,188.7218607,True
2531,Ashley,Sanchez,118.6813182,True
2532,Jeffrey,Delacruz,31.4801582,False
2533,Daniel,Dunlap,44.62438446,False
2534,Carrie,Johnson,160.1955289,True
2535,Julia,Foster,260.7671981,True
2536,Holly,Johnson,290.2530168,True
2537,Kayla,Clark,223.4503949,True
2538,Brittany,Compton,92.55552084,False
2539,Diane,Stephens,293.5074748,True
2540,Christian,Harris,209.3914164,True
2541,Amanda,Zamora,120.9323007,True
2542,Edward,Lara,166.4563545,True
2543,Shawn,Walker,112.7988974,True
2544,Edwin,Clark,27.98063607,False
2545,Cynthia,Wilkinson,171.8497265,True
2546,Kristin,Long,286.9105519,True
2547,James,Dixon,135.590514,True
2548,Stacy,Nielsen,85.8518723,False
2549,Chad,Brown,8.233068361,False
2550,Megan,Saunders,48.14375897,False
2551,Dustin,Hobbs,292.8374502,True
2552,Susan,Montgomery,95.59433319,False
2553,Sophia,Sandoval,261.8760882,True
2554,Elizabeth,Gonzales,258.5404307,True
2555,Tanya,Nolan,125.3731537,True
2556,Edward,Thompson,59.52250002,False
2557,Alexis,Shelton,267.9887894,True
2558,Charles,Hansen,145.462995,True
2559,Lance,Williams,127.3057725,True
2560,Rachel,Anthony,259.6155523,True
2561,Jennifer,Sanchez,210.0647424,True
2562,Sara,Horton,28.40958591,False
2563,Rebecca,Jones,57.322012,False
2564,Jennifer,Johnson,246.6467396,True
2565,Yvonne,Gonzalez,275.9306272,True
2566,Kyle,Singh,217.2739348,True
2567,Katie,Hahn,2.120783279,False
2568,Shannon,Berry,231.8598166,True
2569,Jeffrey,Warren,86.65207578,False
2570,Terri,Cole,231.8812236,True
2571,Michael,Brock,201.2818324,True
2572,Aaron,Perez,284.7928204,True
2573,Ronald,Wu,95116839.0,True
2574,Lee,Brown,239.3766466,True
2575,Linda,Sullivan,203.38695,True
2576,Patrick,Williams,299.519411,True
2577,Kimberly,Young,202.6631629,True
2578,Kari,Rodriguez,162.557345,True
2579,Michael,Fowler,265.8440966,True
2580,Margaret,Chambers,212.1076658,True
2581,Aimee,Madden,196.639797,True
2582,Holly,Wolfe,67.16853069,False
2583,Sandra,Tran,103.3161214,True
2584,Trevor,Hogan,109.3525188,True
2585,Tracy,Gamble,186.3871693,True
2586,Michael,Farley,155.9449595,True
2587,Amanda,Cain,68.22191909,False
2588,Lori,Kim,117.1825105,True
2589,Felicia,Price,285.8066318,True
2590,Robert,Sanchez,19.14688149,False
2591,Luke,Wright,230.5168178,True
2592,Alison,Davis,126.1550153,True
2593,David,Lopez,172.4235257,True
2594,Brian,Miller,84.42771508,False
2595,Andrea,Fischer,268.9880767,True
2596,Catherine,Mason,44.30034366,False
2597,Daniel,Myers,18.66063178,False
2598,Kathryn,Hendrix,99.0382132,False
2599,Marc,Scott,279.9541113,True
2600,Jill,Estrada,179.4098818,True
2601,Rebecca,Tran,126.7752908,True
2602,Joseph,Williams,273.7695261,True
2603,Kevin,Stewart,298.416266,True
2604,Richard,Sullivan,201.1878786,True
2605,Dana,Sampson,90.91367199,False
2606,Angie,Potter,204.4406052,True
2607,Julie,Baker,34.67692462,False
2608,Danielle,Hall,37.33820227,False
2609,Kristine,Nelson,180.9262508,True
2610,Mary,Hall,6.782032166,False
2611,Joanna,Roberts,199.6406206,True
2612,Nathan,Taylor,207.1392596,True
2613,Michael,Barnes,13.68109809,False
2614,Christina,Underwood,116.5161773,True
2615,Felicia,Myers,287.6975493,True
2616,Larry,Lopez,16.61856651,False
2617,Jordan,May,11.65407271,False
2619,Crystal,Brown,101.5668741,True
2620,Douglas,Gonzalez,107.5396998,True
2621,Karen,Gray,189.2375503,True
2622,Jacob,Woods,4.081920897,False
2623,Susan,Moore,228.8835806,True
2624,Amber,Munoz,183.8698007,True
2625,Jennifer,Hall,169.1912912,True
2626,Richard,English,168.3341532,True
2627,Charles,Black,112.1253535,True
2628,Alexander,Jackson,50.01153002,False
2629,Christopher,Gray,96.17028121,False
2630,John,Thornton,254.7283458,True
2631,Jonathan,Bowman,218.7853199,True
2632,Spencer,Perez,2.151846539,False
2633,Teresa,White,111.7279344,True
2634,John,Williams,123.0944798,True
2635,Neil,Riley,246.7643409,True
2636,Denise,Ruiz,65.00153906,False
2637,Thomas,Edwards,137.5328738,True
2638,Regina,Bright,149.5704216,True
2639,Chelsea,Miller,100.324276,True
2640,Francisco,Marsh,207.4256472,True
2641,Robert,Phillips,152.7011187,True
2642,Wayne,French,20.85794959,False
2643,Jose,Guerra,48.69371124,False
2644,Megan,Anderson,135.3212421,True
2645,Diana,Jenkins,12.61294669,False
2646,Jenna,Fernandez,16.25693711,False
2647,Steven,Fitzpatrick,284.8863229,True
2648,Katherine,Garcia,64.86212139,False
2649,Jeanette,Nelson,223.2984239,True
2650,Charles,Wolfe,135.9130174,True
2651,Heather,Warner,83.57485722,False
2652,Noah,Martinez,56.01979629,False
2653,Michael,Massey,4.291572044,False
2654,Mitchell,Grant,201.6873037,True
2656,Melanie,Smith,159.6133995,True
2657,Katie,Collins,9.224829058,False
2658,David,Hernandez,15.73795069,False
2659,Brian,Hall,291.195074,True
2660,Jamie,Smith,183.4614383,True
2661,Linda,Cole,23.58916053,False
2662,Susan,Peterson,108.8496932,True
2663,Crystal,Goodwin,178.4146496,True
2664,Robert,Haynes,297.5987715,True
2665,Cheryl,Dillon,72.07864028,False
2666,Ryan,Smith,187.4908782,True
2667,Larry,Morris,184.1245114,True
2668,Ashley,Colon,133.6017417,True
2669,Sara,Harris,169.5768358,True
2670,Maria,Morrow,293.8511797,True
2671,Richard,Medina,45.80409081,False
2672,Jennifer,Schultz,191.2894497,True
2673,Kelly,Jones,56.31030052,False
2674,Veronica,Fisher,252.7746212,True
2675,Douglas,Frye,24.18765837,False
2676,John,Craig,206.3931048,True
2677,Elizabeth,Smith,30.67902141,False
2678,Brandi,Smith,202.935586,True
2679,Barry,Barrera,64.08297522,False
2680,Michelle,Davis,220.6267886,True
2681,Julian,Gardner,75.06580067,False
2682,Lynn,Mercer,196.3225063,True
2683,Marissa,Warner,153.0786777,True
2684,Amber,Conway,224.3529359,True
2685,Erica,Miller,106.1784601,True
2686,Ryan,Pruitt,51.97864112,False
2687,Alyssa,Brown,258.8244502,True
2688,Sherry,Barnett,128.6086706,True
2689,Michael,Kramer,43.45006359,False
2690,Alexandra,Mckee,274.6453525,True
2691,Allen,Ho,121.5568358,True
2692,Samantha,Myers,143.163119,True
2693,Nicole,Williams,197.1972072,True
2694,Daniel,Gonzales,202.0498212,True
2695,April,Tucker,145.7811635,True
2696,Kathleen,Allen,244.1887714,True
2697,Jessica,Robinson,74.86547769,False
2698,Jennifer,Butler,283.2608648,True
2699,John,Gilbert,115.0086997,True
2700,Chase,Reeves,190.6080952,True
2701,Richard,Norton,43.98039159,False
2702,Benjamin,Anderson,196.5543482,True
2703,Angela,Horne,224.6760591,True
2704,Marvin,Dorsey,32.37840368,False
2705,Mitchell,Mccarthy,61.84373161,False
2706,Shelby,Johnson,228.5681076,True
2707,Edward,Figueroa,22.89044277,False
2708,Carl,Davis,229.467514,True
2709,Kathleen,Carlson,204.9459123,True
2710,Thomas,Lozano,191.0344611,True
2711,Mary,Kane,90.29688994,False
2712,Calvin,Sampson,25.64644247,False
2713,Cynthia,Rodgers,295.6550422,True
2714,Alicia,Miller,57.05112596,False
2715,Carrie,Ramsey,57.21300316,False
2716,Brittany,Robles,106.8557156,True
2717,Mary,Davis,274.3818893,True
2718,Jeffery,Herrera,180.3159685,True
2719,Charlene,Bennett,233.4323734,True
2720,Christopher,Larson,16.953974,False
2721,Gloria,Swanson,164.6365239,True
2722,Bradley,Shaw,288.3545798,True
2723,Jennifer,Wells,46.92231009,False
2724,Stephanie,Payne,86.02971631,False
2725,Robert,Riley,149.7374205,True
2726,Adam,Riley,294.1317942,True
2727,Samantha,Gill,206.8349372,True
2728,Cynthia,Davis,106.7347063,True
2729,Alex,Bullock,243.1194681,True
2730,Kristine,Hernandez,139.0242286,True
2731,William,Miller,135.8292297,True
2732,Scott,Vargas,290.3624988,True
2733,John,Davis,151.5963629,True
2734,Elizabeth,Johnson,56.69604084,False
2735,Haley,Gray,175.4636026,True
2736,Mary,Fleming,283.5268289,True
2737,Timothy,Fletcher,191.5815306,True
2738,Daniel,Mata,237.7692333,True
2739,Deborah,Richard,24.40669948,False
2740,Lisa,Perry,154.5315691,True
2741,David,Mayer,235.3601721,True
2742,Meghan,Williams,48.66705573,False
2743,Sara,Kim,18.18066557,False
2744,Jacob,Carr,288.3763767,True
2745,Ryan,Aguilar,49.93268949,False
2746,Martha,Shah,211.0761118,True
2747,Tina,George,196.8663123,True
2748,John,Stewart,75.54847197,False
2749,Kimberly,Mcintosh,212.0369245,True
2750,Hunter,Johnson,5.521596152,False
2751,Teresa,Gonzales,118.8170089,True
2752,Richard,White,172.6051799,True
2753,Michelle,Contreras,131.0619141,True
2754,Eric,Wilkerson,125.2789998,True
2755,Todd,Ross,30.56627344,False
2756,David,Byrd,255.3230084,True
2757,Alice,Griffin,17.1094148,False
2758,Amanda,Henry,52.80410654,False
2759,Richard,Scott,190.7626035,True
2760,Rachel,Short,209.4682743,True
2761,Roberto,Reed,238.5348834,True
2762,Karen,Bishop,250.9324619,True
2763,Kimberly,Cannon,36.05866382,False
2764,Tara,Stone,242.4521046,True
2765,Alexander,Jones,222.7853091,True
2766,Monica,Mckee,153.0424143,True
2767,Donald,Velez,116.9798213,True
2768,Rebecca,Bennett,95.36196128,False
2769,James,Kelly,3.404080573,False
2770,Thomas,Pugh,229.9178715,True
2771,Natalie,Thomas,249.1506403,True
2772,Kelly,Henry,8.794748794,False
2773,Marvin,Ross,283.3202032,True
2774,Johnny,Khan,36.82979468,False
2775,Tracey,Stewart,176.3571976,True
2776,Chad,Reyes,118.9715967,True
2777,Roger,Schmidt,216.5821402,True
2778,Katherine,Santiago,247.8126233,True
2779,Morgan,Grant,125.4293095,True
2780,Katherine,Hernandez,104.8406536,True
2781,Bradley,Schultz,236.5732716,True
2782,Megan,Bender,230.030101,True
2783,Erica,Soto,256.2942357,True
2784,Michael,Nelson,46.90079791,False
2785,Johnny,Salinas,267.6759202,True
2786,Aaron,King,113.6461521,True
2787,Dawn,Thompson,222.5901631,True
2788,Katherine,Russell,191.3763028,True
2789,Linda,Cannon,258.1438146,True
2790,Katie,Sanchez,280.6144143,True
2791,Sean,Hall,165.4549617,True
2792,Jesse,Nguyen,299.2223405,True
2793,Carol,Mcdonald,229.8438707,True
2794,April,Levine,197.0064311,True
2795,Wendy,Morales,80.41579675,False
2796,Steven,Harris,17.87138352,False
2797,Robert,Baker,205.5388256,True
2798,Rebecca,Snow,166.9426449,True
2799,Kevin,Vasquez,101.2600929,True
2800,Jasmine,Turner,90.78989557,False
2801,Eugene,Kelly,259.8690637,True
2802,Hayden,Jones,177.6094069,True
2803,Lauren,Brown,123.7694882,True
2804,Darren,Baldwin,193.5350016,True
2805,Melissa,Dunn,292.6974674,True
2806,Jeremy,Martinez,134.5767791,True
2807,Erik,Murphy,242.6440419,True
2808,Jason,Wilson,167.7644488,True
2809,Michael,Jenkins,55.14744329,False
2810,Hector,Bush,287.648711,True
2811,Brandon,Williams,118.2920445,True
2812,Frank,Webb,37.71749722,False
2813,Cassandra,Bender,161.6774838,True
2814,Veronica,Reed,290.0029202,True
2815,Christina,Hayes,12.87802618,False
2816,James,Lopez,121.234295,True
2817,Michael,Bishop,63.21393506,False
2818,Karen,Chambers,1.350690188,False
2819,Katie,Peterson,249.7308083,True
2820,Samuel,Brown,107.7500445,True
2821,Roger Jr,Davis,134.9836691,True
2822,Michael,Frye,79.37795931,False
2823,Steven,Romero,42.27244785,False
2824,Molly,Villegas,90.15486368,False
2825,Barbara,Wilson,120.1990413,True
2826,Maria,Ford,117.0118821,True
2827,Wendy,Mendoza,78.26936903,False
2828,Jessica,Stevenson,36.5868559,False
2829,Jimmy,Torres,174.1771468,True
2830,Luis,Bender,11.41095402,False
2831,Steven,Rhodes,199.6007811,True
2832,Breanna,Acosta,231.1648218,True
2833,Tyler,Murphy,102.5235927,True
2834,Chelsea,Jones,77.2750633,False
2835,Ronald,Carroll,278.4580073,True
2836,Michael,Mcdowell,272.6706491,True
2837,Tammy,Jones,251.2208407,True
2838,Madison,Gardner,115.392887,True
2839,John,Cortez,84.4647357,False
2840,Molly,Garrett,169.0614301,True
2841,Lacey,Henderson,130.2953323,True
2842,David,Lee,241.3572729,True
2843,Shelley,Jordan,184.8717366,True
2844,James,Dalton,1.487647984,False
2845,Brandi,Carey,278.555597,True
2846,Jose,Price,192.0424162,True
2847,Larry,Moore,38.86170696,False
2848,Amber,Hanson,184.9978965,True
2849,Matthew,Wood,82.29692586,False
2850,Laura,Stewart,104.9087612,True
2851,Theodore,Santos,10.73014136,False
2852,Victor,Walls,50.67074799,False
2853,Kayla,Taylor,290.4631065,True
2854,Bobby,Garcia,267.1637082,True
2855,Darren,Perry,118.3077142,True
2856,Kathy,Fernandez,43.03012379,False
2857,Ann,Brown,248.9959195,True
2858,Victoria,Bowman,191.2112641,True
2859,Kathleen,Schmidt,215.1072446,True
2860,Jack,Jenkins,40.9290152,False
2861,Caitlin,Ferrell,3.637623693,False
2862,Thomas,Robinson,155.6875459,True
2863,Tina,Murphy,137.1963833,True
2864,Emily,Schultz,241.8761367,True
2865,Michelle,Clark,228.1527518,True
2867,Michael,Sims,142.2333659,True
2868,Christina,Glass,229.9384508,True
